-----------------------------------------------------
ForBenchmark - https://github.com/gha3mi/forbenchmark
-----------------------------------------------------

Demo Benchmark
2023.12.29 - 15:43: 3

compiler_version: Intel(R) Fortran Compiler for applications running on Intel(R) 64, Version 2024.0.2 Build 20231213
compiler_options: -Ibuild/ifx_E065F348A3924AA0 -c -fpp -coarray -coarray-num-images=4 -DUSE_COARRAY -fp-model precise -pc64 -align all -error-limit 1 -reentrancy threaded -nogen-interfaces -assume byterecl -standard-semantics -free -module build/ifx_E065F348A3924AA0 -o build/ifx_E065F348A3924AA0/forbenchmark/src_forbenchmark_coarray.f90.o 
image: 3 of 4

       METHOD        | SPEEDUP(max) |     TIME(image)      |      TIME(max)       |      TIME(min)       |      TIME(avg)       |    GFLOPS(image)     |     GFLOPS(tot)      |  NLOOPS  |   ARGI  
m1                         1.000000   0.30000000000000E-03   0.60000000000000E-03   0.30000000000000E-03   0.37500000000000E-03   0.33333333333333E+01   0.11666666666667E+02          2        100        100        100
m2                         1.166667   0.70000000000000E-03   0.70000000000000E-03   0.70000000000000E-03   0.70000000000000E-03   0.14285714285714E+01   0.57142857142857E+01          2        100        100        100
m1                         1.000000   0.24500000000000E-02   0.25000000000000E-02   0.24500000000000E-02   0.24625000000000E-02   0.32653061224490E+01   0.12995918367347E+02          2        200        200        200
m2                         3.020000   0.74000000000000E-02   0.75500000000000E-02   0.74000000000000E-02   0.74500000000000E-02   0.10810810810811E+01   0.42955903145245E+01          2        200        200        200
m1                         1.000000   0.86500000000000E-02   0.88000000000000E-02   0.86000000000000E-02   0.86625000000000E-02   0.31213872832370E+01   0.12468638868861E+02          2        300        300        300
m2                         2.835227   0.24850000000000E-01   0.24950000000000E-01   0.24800000000000E-01   0.24875000000000E-01   0.10865191146881E+01   0.43417304701624E+01          2        300        300        300
m1                         1.000000   0.19450000000000E-01   0.19450000000000E-01   0.19100000000000E-01   0.19300000000000E-01   0.32904884318766E+01   0.13265095537401E+02          2        400        400        400
m2                         2.951157   0.57250000000000E-01   0.57400000000000E-01   0.57250000000000E-01   0.57325000000000E-01   0.11179039301310E+01   0.44657696196414E+01          2        400        400        400
end of benchmark
